t,mu,totalMu,totalDamage,
31.02,0.6475,156.53499999999994,0.49792142605972306,
31.04,0.9275,156.81499999999994,0.5000816049804688,
31.06,1.04625,156.93374999999992,0.5013607923831941,
31.08,0.99375,156.98624999999993,0.5013609336948396,
31.1,0.9,157.07999999999993,0.5013638472175599,
31.12,0.94125,157.12124999999992,0.5013639157619478,
31.14,1.0825,157.26249999999993,0.5018456324310304,
31.16,1.21125,157.39124999999996,0.5036811358165743,
31.18,1.21125,157.39124999999996,0.5036811358165743,
31.2,1.0525,157.54999999999995,0.5036850427970888,
31.22,0.8025,157.79999999999995,0.5037478277549745,
31.24,0.41375,158.18874999999994,0.5041764629497529,
31.26,0.10625,158.49624999999995,0.5049987458019258,
31.28,0.0225,158.57999999999993,0.5053216184349062,
31.3,0.1025,158.65999999999994,0.5053221184349062,
31.32,0.1025,158.65999999999994,0.5053221184349062,
31.34,-0.0775,158.83999999999992,0.5057724235801698,
31.36,-0.41625,159.17874999999992,0.5078919510478975,
31.38,-0.57375,159.33624999999995,0.5092362487316133,
31.4,-0.4825,159.42749999999995,0.5092369907226564,
31.42,-0.1675,159.74249999999995,0.5093017244338991,
31.44,0.3525,160.26249999999993,0.5100122898025514,
31.46,0.48,160.38999999999993,0.510378897632599,
31.48,0.4675,160.40249999999992,0.5103788995399476,
31.5,0.26125,160.60874999999993,0.510389119829178,
31.52,0.0025,160.86749999999995,0.5104852189064027,
31.54,-0.215,161.08499999999992,0.510706731983185,
31.56,-0.2725,161.14249999999993,0.5107950185585024,
31.58,-0.355,161.2249999999999,0.5109474355964663,
31.6,-0.33125,161.24874999999992,0.5109474486789705,
31.62,-0.11875,161.46124999999992,0.5109603126201632,
31.64,-0.07,161.50999999999993,0.510970042163849,
31.66,-0.18875,161.6287499999999,0.5109716774768831,
31.68,-0.21625,161.65624999999991,0.5109730969982149,
31.7,-0.09125,161.78124999999991,0.5109750043468477,
31.72,0.155,162.02749999999992,0.5110830872573855,
31.74,0.26,162.1324999999999,0.5111807018814088,
31.76,0.23125,162.1612499999999,0.5111807250881196,
31.78,0.275,162.20499999999993,0.511197778202057,
31.8,0.5075,162.43749999999991,0.511613944671631,
31.82,0.75125,162.68124999999992,0.5126511634807589,
31.84,0.83625,162.7662499999999,0.5131170012493136,
31.86,0.67375,162.92874999999992,0.5131211916942598,
31.88,0.44,163.1624999999999,0.5131777598648073,
31.9,0.20625,163.3962499999999,0.5133611877727511,
31.92,0.06125,163.54124999999993,0.5135715758342745,
31.94,0.0325,163.5699999999999,0.5136240655097963,
31.96,0.145,163.6824999999999,0.5136254559669496,
31.98,0.305,163.84249999999992,0.5136438260841372,
32,0.42625,163.9637499999999,0.513683681360245,
32.02,0.4975,164.0349999999999,0.5137222536201479,
32.04,0.525,164.06249999999991,0.5137407246437075,
32.06,0.59875,164.1362499999999,0.513801372022629,
32.08,0.72125,164.2587499999999,0.5139431347064973,
32.1,0.8425,164.3799999999999,0.5141676945686342,
32.12,0.76625,164.4562499999999,0.5141681275005343,
32.14,0.385,164.83749999999992,0.5142612078590395,
32.16,-0.11125,165.3337499999999,0.5150149291934969,
32.18,-0.54,165.7624999999999,0.5167481446571353,
32.2,-0.7525,165.9749999999999,0.5187830153388979,
32.22,-0.7475,165.9799999999999,0.5187830154609683,
32.24,-0.3625,166.36499999999992,0.5188409440498354,
32.26,0.1125,166.83999999999992,0.5194150608711245,
32.28,0.3175,167.0449999999999,0.5199793463935855,
32.3,0.17,167.1924999999999,0.5199824802284243,
32.32,-0.0125,167.37499999999991,0.5200144411201479,
32.34,-0.18875,167.55124999999992,0.5201060518016818,
32.36,-0.24625,167.60874999999993,0.520154314828873,
32.38,-0.2575,167.61999999999992,0.5201650000801089,
32.4,-0.27375,167.6362499999999,0.5201811893062593,
32.42,-0.39875,167.7612499999999,0.520338180692673,
32.44,-0.535,167.89749999999992,0.5205843851661685,
32.46,-0.6925,168.05499999999992,0.520985499713898,
32.48,-0.7675,168.1299999999999,0.5213464421348575,
32.5,-0.715,168.1824999999999,0.521346583446503,
32.52,-0.57,168.32749999999993,0.5213539653129581,
32.54,-0.515,168.3824999999999,0.5213621632804873,
32.56,-0.55875,168.42624999999992,0.52136224505806,
32.58,-0.58,168.4474999999999,0.5213624314689639,
32.6,-0.6225,168.4899999999999,0.5213633764610293,
32.62,-0.6725,168.5399999999999,0.5213659786949161,
32.64,-0.62875,168.5837499999999,0.5213660604724888,
32.66,-0.50375,168.7087499999999,0.5213719904651646,
32.68,-0.38625,168.8262499999999,0.5214081894512179,
32.7,-0.345,168.8674999999999,0.5214277242240909,
32.72,-0.475,168.9974999999999,0.5214298697319034,
32.74,-0.7,169.2224999999999,0.5214714145317081,
32.76,-0.77375,169.2962499999999,0.5215732962322237,
32.78,-0.52375,169.5462499999999,0.5215885550212862,
32.8,-0.22625,169.8437499999999,0.5217335662975313,
32.82,-0.06125,170.0087499999999,0.5219265238475801,
32.84,0.13375,170.2037499999999,0.5223031568737032,
32.86,0.23125,170.3012499999999,0.5225645805339816,
32.88,0.185,170.3474999999999,0.5225646771469119,
32.9,0.10625,170.4262499999999,0.5225664878826144,
32.92,0.14875,170.4687499999999,0.522566562849045,
32.94,0.365,170.6849999999999,0.523019177181244,
32.96,0.615,170.9349999999999,0.5241927165336611,
32.98,0.78375,171.1037499999999,0.5252667527599337,
33,0.68875,171.1987499999999,0.5252675900402071,
33.02,0.4775,171.4099999999999,0.5252948024673464,
33.04,0.2475,171.6399999999999,0.5254173447799685,
33.06,-0.01,171.89749999999992,0.5257551253242494,
33.08,-0.1125,171.9999999999999,0.5259698049240114,
33.1,-0.0375,172.0749999999999,0.5259702169113161,
33.12,0.2,172.3124999999999,0.525999607246399,
33.14,0.28,172.3924999999999,0.5260288548049928,
33.16,0.15625,172.5162499999999,0.5260307055034639,
33.18,0.04875,172.62374999999992,0.5260409314212801,
33.2,0.0075,172.6649999999999,0.5260486153793337,
33.22,0.0375,172.69499999999988,0.5260486417465211,
33.24,0.16375,172.8212499999999,0.5260523406696321,
33.26,0.36125,173.0187499999999,0.5261131620159152,
33.28,0.46625,173.1237499999999,0.5261986358547213,
33.3,0.45375,173.1362499999999,0.5261986377620699,
33.32,0.21625,173.3737499999999,0.5262138946437838,
33.34,-0.095,173.6849999999999,0.5263712868576051,
33.36,-0.375,173.9649999999999,0.527204283546448,
33.38,-0.5,174.0899999999999,0.5277509462585451,
33.4,-0.60375,174.1937499999999,0.5282934425907138,
33.42,-0.60375,174.1937499999999,0.5282934425907138,
33.44,-0.64375,174.23374999999987,0.5285256132450106,
33.46,-0.7325,174.32249999999988,0.5290890732307436,
33.48,-0.73625,174.3262499999999,0.5291143934726716,
33.5,-0.7125,174.3499999999999,0.5291144065551759,
33.52,-0.68625,174.37624999999989,0.5291145155429842,
33.54,-0.6525,174.40999999999988,0.5291149671325686,
33.56,-0.76125,174.5187499999999,0.5292875580043794,
33.58,-0.8425,174.59999999999988,0.5301971113700871,
33.6,-0.87875,174.6362499999999,0.5306530091609958,
33.62,-0.91375,174.67124999999987,0.5311084526424412,
33.64,-0.90125,174.6837499999999,0.5311084545497898,
33.66,-0.8575,174.7274999999999,0.5311086264495855,
33.68,-0.79,174.7949999999999,0.5311103033409124,
33.7,-0.69125,174.8937499999999,0.5311192096157078,
33.72,-0.55875,175.0262499999999,0.5311521429500584,
33.74,-0.3925,175.19249999999988,0.5312467577590947,
33.76,-0.37625,175.2087499999999,0.5312601002101902,
33.78,-0.43375,175.2662499999999,0.5312602858638769,
33.8,-0.4325,175.26749999999987,0.5312602858657842,
33.82,-0.24875,175.4512499999999,0.5313960110836033,
33.84,0.145,175.8449999999999,0.5322678156166081,
33.86,0.5975,176.2974999999999,0.5344794376754765,
33.88,0.875,176.57499999999987,0.5366980153694157,
33.9,0.885,176.5849999999999,0.536792279453278,
33.92,0.8175,176.6524999999999,0.5367925797920231,
33.94,0.78625,176.6837499999999,0.5367932198505405,
33.96,0.8475,176.7449999999999,0.5367934442481999,
33.98,0.96875,176.86624999999987,0.5376255634021763,
34,1.0125,176.90999999999988,0.5380904247093206,
34.02,0.80125,177.1212499999999,0.5380996311168675,
34.04,0.50125,177.42124999999987,0.5382209215526585,
34.06,0.21375,177.7087499999999,0.5385880846195226,
34.08,0.0525,177.8699999999999,0.5389544247093205,
34.1,0.02875,177.8937499999999,0.5390201492176061,
34.12,0.05625,177.92124999999987,0.5390201695270542,
34.14,0.1575,178.02249999999987,0.5390222334289556,
34.16,0.29,178.1549999999999,0.5390375620307927,
34.18,0.41875,178.28374999999988,0.5390780779285436,
34.2,0.525,178.38999999999987,0.5391394934959417,
34.22,0.55125,178.41624999999988,0.5391594517230992,
34.24,0.57,178.4349999999999,0.5391749930000309,
34.26,0.59875,178.4637499999999,0.5392010017566686,
34.28,0.60625,178.47124999999988,0.5392082350177769,
34.3,0.57625,178.50124999999989,0.5392082613849645,
34.32,0.49875,178.5787499999999,0.539209448198319,
34.34,0.40625,178.67124999999987,0.539216047517777,
34.36,0.3925,178.6849999999999,0.5392177721633915,
34.38,0.4325,178.7249999999999,0.5392178346633916,
34.4,0.49,178.78249999999989,0.5392186772995,
34.42,0.5375,178.82999999999987,0.5392207493362431,
34.44,0.49875,178.86874999999986,0.5392208061580663,
34.46,0.37,178.9974999999999,0.539227066387177,
34.48,0.18,179.1874999999999,0.539289819210053,
34.5,-0.025,179.39249999999987,0.5395631478080753,
34.52,-0.2075,179.57499999999987,0.5402458397178654,
34.54,-0.24375,179.61124999999987,0.5404086528072362,
34.56,-0.23125,179.62374999999986,0.5404086547145848,
34.58,-0.2025,179.65249999999986,0.540408721351624,
34.6,-0.13125,179.72374999999988,0.5404100432643895,
34.62,-0.12125,179.73374999999987,0.5404104479885106,
34.64,-0.1225,179.73499999999987,0.5404104479904179,
34.66,-0.08375,179.77374999999986,0.5404126528110509,
34.68,0.06375,179.92124999999987,0.5404370473880773,
34.7,0.265,180.1224999999999,0.5405372446212773,
34.72,0.425,180.28249999999986,0.5407007258224492,
34.74,0.4925,180.34999999999985,0.5407983936958318,
34.76,0.49875,180.35624999999987,0.5408084036808019,
34.78,0.4775,180.37749999999988,0.5408084130516058,
34.8,0.40375,180.45124999999987,0.5408092409610753,
34.82,0.345,180.50999999999988,0.5408119530029302,
34.84,0.34875,180.51374999999987,0.5408119530544286,
34.86,0.39375,180.55874999999986,0.5408120661449437,
34.88,0.3575,180.59499999999986,0.5408121126632695,
34.9,0.165,180.78749999999985,0.5408449347496037,
34.92,-0.00875,180.96124999999986,0.5409362762508396,
34.94,-0.0225,180.97499999999985,0.5409469350814824,
34.96,-0.08,181.03249999999986,0.5409979397468572,
34.98,-0.16375,181.11624999999987,0.5410925903072361,
35,-0.2775,181.2299999999999,0.5413686546592716,
35.02,-0.36,181.3124999999999,0.5417971375236516,
35.04,-0.23875,181.4337499999999,0.5417988783092503,
35.06,-0.01875,181.6537499999999,0.5418359452342991,
35.08,0.25875,181.9312499999999,0.5420284748325352,
35.1,0.46125,182.1337499999999,0.5423380489940648,
35.12,0.6575,182.32999999999987,0.5428258720054631,
35.14,0.78125,182.4537499999999,0.5432487223339085,
35.16,0.75625,182.47874999999988,0.5432487375926975,
35.18,0.5525,182.6824999999999,0.5432604114952092,
35.2,0.26125,182.97374999999988,0.5433860348339086,
35.22,0.00625,183.22874999999988,0.5437032969188695,
35.24,-0.1025,183.3374999999999,0.5439227664527897,
35.26,-0.025,183.4149999999999,0.5439232210273748,
35.28,0.04625,183.4862499999999,0.5439259806385044,
35.3,-0.1125,183.6449999999999,0.5439523359832767,
35.32,-0.265,183.7974999999999,0.5443735746498112,
35.34,-0.425,183.9574999999999,0.5450827155265812,
35.36,-0.48625,184.0187499999999,0.5454695422306065,
35.38,-0.47125,184.03374999999988,0.545469545526505,
35.4,-0.465,184.0399999999999,0.5454695516014103,
35.42,-0.43375,184.0712499999999,0.545469683542252,
35.44,-0.2375,184.2674999999999,0.5454845732803348,
35.46,0.025,184.52999999999992,0.5456000390739445,
35.48,0.195,184.6999999999999,0.5457783012046818,
35.5,0.235,184.7399999999999,0.5458359439659123,
35.52,0.155,184.81999999999988,0.5458364439659122,
35.54,0.005,184.9699999999999,0.5458478258018498,
35.56,0.00875,184.97374999999988,0.5458478258533481,
35.58,0.02,184.9849999999999,0.5458478290977482,
35.6,-0.29125,185.2962499999999,0.54597827397728,
35.62,-0.93375,185.93874999999989,0.5501614921512608,
35.64,-1.1975,186.20249999999987,0.5542004178314213,
35.66,-0.97375,186.42624999999987,0.5542113571224216,
35.68,-0.605,186.7949999999999,0.5544035436401371,
35.7,-0.52625,186.8737499999999,0.5544957786884311,
35.72,-0.83125,187.1787499999999,0.5545234863300327,
35.74,-1.06875,187.41624999999988,0.5546516977710727,
35.76,-1.06625,187.41874999999987,0.5546516977863316,
35.78,-0.83375,187.6512499999999,0.5546643714771274,
35.8,-0.60375,187.8812499999999,0.5547498858814244,
35.82,-0.57125,187.91374999999988,0.5547719461688999,
35.84,-0.7525,188.0949999999999,0.5547777609596256,
35.86,-0.81375,188.1562499999999,0.5547858724536899,
35.88,-0.58,188.3899999999999,0.5547983449935916,
35.9,-0.2325,188.7374999999999,0.5554176790008549,
35.92,0.04875,189.0187499999999,0.5564303425083164,
35.94,0.1875,189.1574999999999,0.5571345828094486,
35.96,0.24375,189.2137499999999,0.5574637089099888,
35.98,0.20875,189.24874999999992,0.5574637507801059,
36,0.0925,189.3649999999999,0.5574670878944401,
36.02,0.0475,189.4099999999999,0.5574710901451114,
36.04,0.16125,189.5237499999999,0.557472527467728,
36.06,0.34625,189.70874999999992,0.5581476537723544,
36.08,0.57875,189.9412499999999,0.5600277055492404,
36.1,0.67,190.0324999999999,0.5609152336311344,
36.12,0.635,190.06749999999994,0.5609152755012516,
36.14,0.62625,190.07624999999993,0.560915315408707,
36.16,0.77,190.2199999999999,0.5619928306579594,
36.18,0.93625,190.38624999999993,0.5640420727138523,
36.2,1.085,190.5349999999999,0.5661677130737308,
36.22,1.29625,190.74624999999992,0.5699424657192234,
36.24,1.3025,190.7524999999999,0.5700786202087407,
36.26,0.9225,191.1324999999999,0.5701322061462406,
36.28,0.485,191.5699999999999,0.5706121557159427,
36.3,0.21875,191.8362499999999,0.571321666707993,
36.32,0.12625,191.92874999999992,0.5716678948459629,
36.34,0.18125,191.98374999999993,0.5716680573215489,
36.36,0.195,191.9974999999999,0.5716682121810917,
36.38,0.185,192.0074999999999,0.5716682131576543,
36.4,0.125,192.06749999999988,0.5716736016654972,
36.42,-0.0075,192.1999999999999,0.5722746562461857,
36.44,-0.02125,192.2137499999999,0.5723445143909458,
36.46,0.15,192.3849999999999,0.5723494188575748,
36.48,0.43375,192.6687499999999,0.5724365030384068,
36.5,0.555,192.7899999999999,0.5725313814964298,
36.52,0.31125,193.0337499999999,0.5725455242481234,
36.54,-0.09125,193.43624999999992,0.5730969478969578,
36.56,-0.45625,193.80124999999992,0.5757656533946994,
36.58,-0.585,193.9299999999999,0.5770198969726565,
36.6,-0.56375,193.9512499999999,0.5770199063434605,
36.62,-0.38125,194.1337499999999,0.5770281572170262,
36.64,0.035,194.5499999999999,0.5772526391601567,
36.66,0.04875,194.5637499999999,0.5772684699764254,
36.68,-0.37125,194.98374999999993,0.5773408215389255,
36.7,-0.48125,195.09374999999991,0.577413857671738,
36.72,-0.5375,195.14999999999992,0.5774652353210452,
36.74,-0.44625,195.24124999999992,0.5774659773120884,
36.76,-0.2375,195.44999999999993,0.5774916025085453,
36.78,-0.1925,195.49499999999992,0.5775053365173344,
36.8,-0.10375,195.58374999999992,0.5775449280147555,
36.82,0.0925,195.77999999999992,0.5777171158790593,
36.84,0.29125,195.97874999999993,0.5780704560527805,
36.86,0.36375,196.05124999999992,0.5782474072284702,
36.88,0.29125,196.12374999999992,0.5782477793750767,
36.9,0.21875,196.1962499999999,0.5782503844013218,
36.92,0.0875,196.32749999999993,0.5782679948844913,
36.94,-0.15875,196.5737499999999,0.5783867097339634,
36.96,-0.35375,196.76874999999993,0.5786081235218052,
36.98,-0.30125,196.8212499999999,0.5786082648334507,
37,-0.25375,196.86874999999992,0.5786091000843052,
37.02,-0.25375,196.86874999999992,0.5786091000843052,
37.04,-0.18,196.94249999999994,0.5786132459335331,
37.06,0.0375,197.1599999999999,0.5786666110267643,
37.08,0.3325,197.45499999999993,0.5789237308769231,
37.1,0.53875,197.66124999999994,0.5795206876926426,
37.12,0.6475,197.76999999999992,0.5799632165260318,
37.14,0.73,197.8524999999999,0.5803554958686832,
37.16,0.78375,197.90624999999994,0.5806390800189976,
37.18,0.6,198.08999999999992,0.5806451387557987,
37.2,0.355,198.33499999999992,0.580716048416138,
37.22,0.1225,198.56749999999994,0.5809214360694889,
37.24,-0.06,198.74999999999994,0.5812256791305546,
37.26,-0.25875,198.94874999999993,0.5817455209522251,
37.28,-0.45375,199.14374999999993,0.5824897784900669,
37.3,-0.59125,199.28124999999994,0.5832087502193455,
37.32,-0.70375,199.39374999999993,0.5844623632144932,
37.34,-0.7175,199.4074999999999,0.5846256184692387,
37.36,-0.6475,199.4774999999999,0.5846259534301761,
37.38,-0.58375,199.54124999999993,0.5846279550533299,
37.4,-0.63125,199.58874999999995,0.5846280597133641,
37.42,-0.65125,199.60874999999993,0.584628255392075,
37.44,-0.55625,199.7037499999999,0.584630313631058,
37.46,-0.38625,199.87374999999992,0.5846617141895298,
37.48,-0.215,200.0449999999999,0.5847501296844486,
37.5,0.04625,200.30624999999992,0.5850612837123874,
37.52,0.295,200.55499999999992,0.5856398624114993,
37.54,0.46875,200.72874999999993,0.5862563734683994,
37.56,0.62625,200.8862499999999,0.5869957123928073,
37.58,0.7675,201.02749999999992,0.5878242261047366,
37.6,0.76875,201.02874999999992,0.587832308679581,
37.62,0.5175,201.27999999999992,0.5878477974967959,
37.64,0.2375,201.55999999999992,0.5879787274894718,
37.66,0.17,201.6274999999999,0.5880419305648807,
37.68,0.2,201.6574999999999,0.5880419569320682,
37.7,0.0925,201.76499999999993,0.5881343717994694,
37.72,-0.16375,202.02124999999992,0.5886242180576328,
37.74,-0.4025,202.25999999999993,0.5894014550285342,
37.76,-0.495,202.3524999999999,0.5898033474578861,
37.78,-0.41875,202.42874999999992,0.5898037803897861,
37.8,-0.24125,202.60624999999993,0.5898193032436374,
37.82,-0.3325,202.69749999999993,0.5898200452346805,
37.84,-0.40875,202.77374999999992,0.5898238925228122,
37.86,-0.49125,202.85624999999993,0.5898345620326999,
37.88,-0.5,202.8649999999999,0.5898587462043765,
37.9,-0.44875,202.9162499999999,0.5898588776607516,
37.92,-0.31125,203.05374999999992,0.5898653131122593,
37.94,-0.1125,203.2524999999999,0.5899155680274967,
37.96,0.0375,203.40249999999992,0.5900103937721256,
37.98,0.10625,203.4712499999999,0.590076344404221,
38,0.13875,203.5037499999999,0.5901132491321568,
38.02,0.17,203.5349999999999,0.5901524600715641,
38.04,0.27,203.6349999999999,0.590304579212189,
38.06,0.3525,203.71749999999992,0.5904637849769596,
38.08,0.48875,203.8537499999999,0.5908027191181187,
38.1,0.735,204.0999999999999,0.5916982509651187,
38.12,0.97,204.33499999999992,0.5933399227828983,
38.14,0.7475,204.5574999999999,0.5933506797561648,
38.16,0.35875,204.9462499999999,0.593562949380875,
38.18,0.0125,205.2924999999999,0.5941971903457645,
38.2,-0.07,205.37499999999991,0.5944384227828983,
38.22,-0.17625,205.4812499999999,0.5948106701831821,
38.24,-0.37,205.6749999999999,0.5956896337203983,
38.26,-0.60375,205.9087499999999,0.5971462600994113,
38.28,-0.87,206.1749999999999,0.5999968391647341,
38.3,-0.99375,206.29874999999993,0.6018073020801546,
38.32,-1.085,206.38999999999993,0.6032736483383182,
38.34,-0.84375,206.6312499999999,0.6032873603763584,
38.36,-0.24375,207.23124999999993,0.6038550486698153,
38.38,0.25375,207.72874999999993,0.6056167897243503,
38.4,0.44,207.9149999999999,0.6067371035385135,
38.42,0.2525,208.1024999999999,0.6067435408401493,
38.44,-0.075,208.42999999999992,0.6068704930648807,
38.46,-0.28375,208.6387499999999,0.6071073285655979,
38.48,-0.3125,208.6674999999999,0.6071532244644169,
38.5,-0.20625,208.77374999999992,0.6071543958148959,
38.52,0.04375,209.02374999999992,0.6071973779163364,
38.54,0.185,209.1649999999999,0.607273472862244,
38.56,0.11,209.23999999999992,0.6072738848495487,
38.58,-0.0525,209.40249999999992,0.6072865553665164,
38.6,-0.23125,209.58124999999993,0.6073439036884312,
38.62,-0.31875,209.66874999999993,0.6074041760768893,
38.64,-0.13875,209.84874999999994,0.6074098713893894,
38.66,0.015,210.00249999999994,0.6074404808616641,
38.68,0.00625,210.01124999999993,0.6074404815158847,
38.7,-0.05875,210.07624999999993,0.607440872591019,
38.72,-0.0825,210.0999999999999,0.6074413859977725,
38.74,0.1025,210.2849999999999,0.6074789858322147,
38.76,0.42,210.6024999999999,0.6077997109260562,
38.78,0.66125,210.84374999999994,0.609569297956467,
38.8,0.7875,210.9699999999999,0.6107806936378481,
38.82,0.6575,211.0999999999999,0.6107828391456607,
38.84,0.285,211.4724999999999,0.6109046041755679,
38.86,-0.0725,211.82999999999993,0.6114018420753482,
38.88,-0.32,212.07749999999993,0.6121072669258121,
38.9,-0.32125,212.07874999999993,0.6121117637805942,
38.92,-0.2825,212.11749999999992,0.6121118206024173,
38.94,-0.2825,212.11749999999992,0.6121118206024173,
38.96,-0.375,212.20999999999992,0.6123149965057376,
38.98,-0.49375,212.3287499999999,0.6128348131427768,
39,-0.4475,212.37499999999991,0.6128349097557071,
39.02,-0.28625,212.5362499999999,0.6128435379199986,
39.04,-0.1375,212.68499999999992,0.6128789665946963,
39.06,0.135,212.95749999999992,0.6130775490570072,
39.08,0.02,213.0724999999999,0.6130790342864993,
39.1,-0.29375,213.3862499999999,0.6131545174541477,
39.12,-0.16625,213.5137499999999,0.6131565415477755,
39.14,-0.2225,213.5699999999999,0.6131567153549198,
39.16,-0.2575,213.6049999999999,0.6131572835388187,
39.18,-0.24875,213.61374999999992,0.6131572841930393,
39.2,-0.305,213.6699999999999,0.6131647860527042,
39.22,-0.41625,213.78124999999991,0.6132451844463351,
39.24,-0.48875,213.85374999999993,0.6133185894794467,
39.26,-0.51125,213.8762499999999,0.6134096534023288,
39.28,-0.4575,213.9299999999999,0.6134098050498965,
39.3,-0.2875,214.0999999999999,0.6134205926933292,
39.32,-0.10875,214.27874999999992,0.6134733326168063,
39.34,-0.0675,214.3199999999999,0.6134949860343937,
39.36,-0.23625,214.48874999999992,0.6134996788272861,
39.38,-0.495,214.7474999999999,0.6135712831993105,
39.4,-0.52125,214.7737499999999,0.6136301166858676,
39.42,-0.315,214.9799999999999,0.6136386847343448,
39.44,0.06,215.3549999999999,0.6138218903388981,
39.46,0.31375,215.6087499999999,0.6141986546497349,
39.48,0.34875,215.6437499999999,0.6142731860218051,
39.5,0.22,215.77249999999992,0.6142752702331546,
39.52,-0.01625,216.0087499999999,0.6143206734485629,
39.54,-0.06,216.0524999999999,0.6143398779602054,
39.56,0.01375,216.1262499999999,0.6143402696895602,
39.58,0.17,216.2824999999999,0.6143517597961429,
39.6,0.26,216.3724999999999,0.6143718779602054,
39.62,0.2125,216.4199999999999,0.6143719826202396,
39.64,0.07,216.5624999999999,0.6143785762023929,
39.66,-0.05625,216.6887499999999,0.6144027660923007,
39.68,-0.10875,216.7412499999999,0.6144306993122104,
39.7,-0.03875,216.8112499999999,0.6144310342731478,
39.72,0.04625,216.8962499999999,0.6144343359088901,
39.74,0.085,216.9349999999999,0.6144378020401005,
39.76,0.09875,216.9487499999999,0.6144394240894321,
39.78,0.1475,216.9974999999999,0.6144471313591007,
39.8,0.315,217.1649999999999,0.6145050062179569,
39.82,0.46375,217.31374999999989,0.6148144163379672,
39.84,0.62625,217.47624999999988,0.615356707521439,
39.86,0.8575,217.70749999999987,0.6168165381164554,
39.88,0.88875,217.73874999999987,0.6171675819606783,
39.9,0.7125,217.91499999999988,0.6171729286804202,
39.92,0.41875,218.2087499999999,0.6172689716091159,
39.94,0.16,218.4674999999999,0.6175455331764224,
39.96,0.03,218.59749999999988,0.6177860258369449,
39.98,0,218.62749999999988,0.6178531315650944,
40,-0.01375,218.6412499999999,0.6178854451351169,
40.02,-0.06,218.6874999999999,0.6180015615272525,
40.04,-0.05625,218.69124999999988,0.6180015615787509,
40.06,-0.0575,218.69249999999988,0.6180015615806582,
40.08,-0.09125,218.72624999999988,0.6180867148761753,
40.1,-0.1125,218.7474999999999,0.6181478112525942,
40.12,-0.08875,218.7712499999999,0.6181478243350985,
40.14,-0.11625,218.79874999999987,0.6181588925304415,
40.16,-0.21,218.89249999999987,0.618462986797333,
40.18,-0.2525,218.9349999999999,0.6186191930389406,
40.2,-0.2425,218.94499999999988,0.6186191940155032,
40.22,-0.21875,218.9687499999999,0.6186192305812839,
40.24,-0.21125,218.97624999999988,0.6186192615833286,
40.26,-0.23375,218.9987499999999,0.6186192727069857,
40.28,-0.23,219.00249999999988,0.6186192727584842,
40.3,-0.12125,219.11124999999987,0.6186214232807161,
40.32,0.06625,219.29874999999987,0.6186508417491916,
40.34,0.1925,219.42499999999987,0.6187052710723879,
40.36,-0.07625,219.69374999999985,0.6187242270183566,
40.38,-0.4575,220.07499999999987,0.6197224849929812,
40.4,-0.43375,220.09874999999988,0.6197224980754854,
40.42,-0.3025,220.22999999999985,0.6197261215896608,
40.44,-0.38125,220.30874999999986,0.6197265985164644,
40.46,-0.51375,220.44124999999985,0.6200410838603976,
40.48,-0.5625,220.48999999999987,0.6203318943176271,
40.5,-0.4475,220.60499999999985,0.6203333795471193,
40.52,-0.1875,220.86499999999987,0.6203833927307131,
40.54,0.00875,221.06124999999986,0.6205139392871859,
40.56,0.0825,221.13499999999988,0.6205939413146975,
40.58,0.1225,221.17499999999987,0.620645780181885,
40.6,0.2775,221.32999999999987,0.6209107068176272,
40.62,0.62875,221.68124999999986,0.6219827487659456,
40.64,0.9725,222.02499999999986,0.6243137571067812,
40.66,1.17625,222.22874999999988,0.627099218519211,
40.68,1.19125,222.24374999999986,0.6273254158229831,
40.7,1.0475,222.38749999999987,0.6273283166618349,
40.72,0.79625,222.63874999999987,0.6273856012477876,
40.74,0.49,222.94499999999988,0.6276621744003298,
40.76,0.2625,223.17249999999987,0.6281077576026919,
40.78,0.08125,223.35374999999988,0.6286609929714205,
40.8,-0.04875,223.48374999999987,0.629187353322983,
40.82,-0.145,223.57999999999987,0.6296554548645021,
40.84,-0.195,223.62999999999988,0.6299269211578371,
40.86,-0.175,223.64999999999986,0.6299269289703371,
40.88,-0.07625,223.7487499999999,0.6299285564708712,
40.9,0.03125,223.85624999999987,0.6299382312412265,
40.92,0.155,223.97999999999988,0.6299687912750247,
40.94,0.3225,224.14749999999987,0.6300622626953127,
40.96,0.445,224.26999999999987,0.6301829211578371,
40.98,0.48375,224.30874999999986,0.6302322934093478,
41,0.42625,224.36624999999987,0.6302324790630343,
41.02,0.30125,224.49124999999987,0.6302382293376925,
41.04,0.08,224.71249999999986,0.6302965677528384,
41.06,-0.2325,225.02499999999986,0.6307545513992312,
41.08,-0.495,225.28749999999985,0.632618532512665,
41.1,-0.60625,225.39874999999986,0.6336077753009799,
41.12,-0.59375,225.41124999999988,0.6336077772083284,
41.14,-0.42625,225.57874999999987,0.6336134706134798,
41.16,-0.245,225.75999999999988,0.6336538140602115,
41.18,-0.1175,225.88749999999987,0.633721789871216,
41.2,-0.095,225.90999999999985,0.6337382721443179,
41.22,-0.15,225.96499999999986,0.6337384346199038,
41.24,-0.14375,225.97124999999988,0.6337384348583224,
41.26,0.08625,226.20124999999987,0.6339324095325471,
41.28,0.35375,226.4687499999999,0.6344721002521516,
41.3,0.35125,226.47124999999988,0.6344721002674105,
41.32,0.13375,226.68874999999986,0.6344824986896517,
