Step,載荷Q,根元M,部材θ,累積変形角
16200,-529260,-1064.6470390613606,-0.014897163629669113,0.3106080166345301
16220,-524460,-1054.7571455261875,-0.0148435259775188,0.3106616542866804
16240,-519560,-1044.8672519910147,-0.014790146400027248,0.3107150338641718
16260,-514760,-1034.9773584558416,-0.014736508750825354,0.3107686715133738
16280,-509860,-1025.0874649206687,-0.014683129176254637,0.31082205108794453
16300,-505060,-1015.1975713854958,-0.014629491530001142,0.3108756887341981
16320,-500160,-1005.3076778503228,-0.014576111958351273,0.31092906830584804
16340,-495360,-995.4177843151499,-0.014522474315046174,0.3109827059491531
16360,-486160,-976.6269865983213,-0.014420769255312972,0.31108441100888634
16380,-466760,-937.0674124576295,-0.014206734854170615,0.3112984454100287
16400,-447360,-897.5078383169378,-0.013992700476505237,0.3115124797876941
16420,-427960,-857.948264176246,-0.013778666122316846,0.3117265141418825
16440,-408560,-818.3886900355543,-0.013564631791605436,0.3119405484725939
16460,-389160,-778.8291158948625,-0.013350597484371042,0.3121545827798283
16480,-369760,-739.2695417541707,-0.013136563200613616,0.31236861706358576
16500,-350360,-699.709967613479,-0.012922528940333189,0.3125826513238662
16520,-331060,-660.1503934727872,-0.012708236630888266,0.312796943633311
16540,-311660,-620.5908193320955,-0.012494202417616977,0.31301097784658233
16560,-292260,-581.0312451914037,-0.012280168227822654,0.3132250120363768
16580,-272860,-541.471671050712,-0.012066134061505324,0.31343904620269414
16600,-253460,-501.91209691002024,-0.01185209991866502,0.3136530803455345
16620,-94460,-177.5235889563518,-0.010096814375352042,0.31540836588884746
16640,99440,218.07215245056042,-0.007956218092323188,0.31754896217187645
16660,241040,506.8570436776068,-0.0063936712318495145,0.31911150903235014
16680,260440,546.4166178182986,-0.0061749577791961625,0.3193302224850035
16700,279840,585.9761919589903,-0.005916605685307499,0.31958857457889206
16720,299240,625.5357660996821,-0.005572186437414288,0.31993299382678525
16740,318540,665.0953402403738,-0.0051274839887589935,0.3203776962754405
16760,337940,704.6549143810656,-0.004602055834264447,0.32090312442993496
16780,357340,744.2144885217574,-0.003998858518596323,0.3215063217456032
16800,376740,783.7740626624491,-0.003279764416325017,0.3222254158478744
16820,396140,823.3336368031408,-0.002415112455447944,0.32309006780875144
16840,415540,862.8932109438326,-0.001372811671531446,0.324132368592668
16860,434940,902.4527850845244,-0.00015319101069044915,0.32535198925350894
16880,454340,942.0123592252162,0.0012280867414961108,0.32673326700569544
16900,473740,981.5719333659079,0.0027453529080774747,0.3282505331722768
16920,481440,997.3957630221846,0.0033806329503440367,0.32888581321454335
16940,486340,1007.2856565573575,0.0037836151478599363,0.32928879541205935
16960,491140,1017.1755500925304,0.004191090169332669,0.32969627043353206
16980,496040,1027.0654436277034,0.004602890287672636,0.330108070551872
17000,500840,1036.9553371628763,0.0050199144803554675,0.3305250947445548
17020,505740,1046.8452306980494,0.005438611713575034,0.3309437919777744
17040,510540,1056.7351242332222,0.005860471634878032,0.3313656518990775
17060,515440,1066.625017768395,0.00628317595821406,0.33178835622241354
17080,520240,1076.5149113035675,0.006708745492351957,0.3322139257565515
17100,525140,1086.4048048387378,0.00713549432903918,0.3326406745932387
17120,529940,1096.2946983739084,0.007565453072233215,0.3330706333364327
17140,534840,1106.184591909079,0.007996300329027933,0.3335014805932275
17160,539640,1116.0744854442496,0.008429833891508306,0.3339350141557079
17180,544540,1125.9643789794202,0.008864307086663374,0.3343694873508631
17200,549340,1135.8542725145908,0.009300823275194528,0.33480600353939416
17220,554240,1145.7441660497611,0.009737087148914851,0.33524226741311447
17240,559040,1155.634059584932,0.010174927187440118,0.33568010745163973
17260,563840,1165.5239531201023,0.010613386092093656,0.33611856635629317
17280,568740,1175.413846655273,0.011051397645954674,0.33655657791015425
17300,573540,1185.3037401904435,0.011490822352679057,0.33699600261687873
17320,578440,1195.193633725614,0.011929391911531532,0.33743457217573125
17340,583240,1205.0835272607844,0.012369075688166347,0.33787425595236603
17360,588140,1214.9734207959552,0.012807974322035526,0.33831315458623523
17380,592940,1224.8633143311256,0.013248171281536611,0.33875335154573627
17400,597840,1234.7532078662964,0.013687563047643212,0.33919274331184285
17420,602640,1244.6431014014668,0.014128099345945217,0.3396332796101448
17440,607540,1254.5329949366374,0.014567829002237236,0.34007300926643674
17460,612340,1264.4228884718082,0.0150087222625786,0.34051390252677816
17480,617240,1274.3127820069785,0.015462569679932151,0.34096774994413165
17500,622040,1284.2026755421489,0.015997946741213142,0.3415031270054125
17506,623540,1287.1696436027003,0.016257770806882618,0.341762951071082
17520,623540,1280.246718128081,0.01615748797761919,0.3418632339003453
17540,623540,1270.3568245929102,0.0160914632831223,0.34192925859484213
17560,623540,1260.4669310577397,0.016025438591624055,0.34199528328634043
17580,620471,1250.577037522569,0.015967334034256923,0.3420533878437075
17600,615620,1240.6871439873985,0.015913828309035795,0.34210689356892854
17620,610769,1230.7972504522281,0.015860322585281056,0.3421603992926832
17640,605918,1220.9073569170573,0.015806816862992703,0.3422139050149717
17660,601067,1211.017463381887,0.01575331114217075,0.34226741073579375
17680,596216,1201.1275698467164,0.015699805422815176,0.34232091645514934
17700,591365,1191.2376763115458,0.01564629970492598,0.3423744221730386
17720,586514,1181.3477827763752,0.015592793988503197,0.34242792788946147
17740,581663,1171.4578892412048,0.015539288273546802,0.3424814336044178
17760,576812,1161.567995706034,0.015485782560056803,0.34253493931790774
17780,571961,1151.6781021708637,0.01543227684803319,0.34258844502993135
17800,567110,1141.788208635693,0.015378771137475957,0.3426419507404885
17820,562259,1131.8983151005225,0.015325265428385117,0.3426954564495794
17840,557408,1122.008421565352,0.015271759720760683,0.34274896215720374
17860,552557,1112.1185280301813,0.015218254014602623,0.34280246786336166
17880,547706,1102.2286344950107,0.015164748309910967,0.3428559735680535
17900,542855,1092.3387409598404,0.015111242606685697,0.3429094792712788
17920,538004,1082.4488474246696,0.015057736904926821,0.34296298497303757
17940,533153,1072.5589538894988,0.01500423120463434,0.3430164906733299
17960,528302,1062.669060354326,0.014950725505808218,0.343069996372156
17980,523451,1052.7791668191528,0.014897219808448508,0.3431235020695158
18000,518600,1042.88927328398,0.014843714112555167,0.34317700776540916
18020,513749,1032.999379748807,0.014790208418128243,0.343230513459836
18040,508898,1023.1094862136341,0.01473670272516768,0.34328401915279655
18060,504047,1013.2195926784613,0.014683197033673535,0.3433375248442907
18080,499196,1003.3296991432883,0.014629691343645768,0.3433910305343184
18100,494345,993.4398056081153,0.014576185655084404,0.3434445362228798
18120,482267,968.7150717701829,0.014442293695785528,0.34357842818217865
18140,462863,929.1554976294913,0.014228270970895138,0.343792450907069
18160,443459,889.5959234887995,0.014014248269467015,0.34400647360849707
18180,424055,850.0363493481077,0.013800225591501137,0.3442204962864629
18200,404651,810.4767752074159,0.013586202936997558,0.34443451894096655
18220,385346,770.9172010667241,0.01337192481760726,0.3446487970603569
18240,365942,731.3576269260325,0.013157902210082768,0.3448628196678814
18260,346538,691.7980527853407,0.012943879626020525,0.3450768422519437
18280,327134,652.2384786446489,0.012729857065420559,0.34529086481254356
18300,307730,612.6789045039571,0.012515834528282867,0.34550488734968127
18320,288326,573.1193303632654,0.012301812014607474,0.3457189098633567
18340,268922,533.5597562225737,0.012087789524394345,0.3459329323535699
18360,249617,494.00018208188186,0.011873511569676459,0.34614721030828777
18380,55676,98.40444067496935,0.00973303270571783,0.3482876891722464
18400,-138265,-297.1913007319429,0.007592556189080082,0.3504281656888843
18420,-244888,-514.7689585057452,0.006415180136516356,0.35160554174144815
18440,-264292,-554.328532646437,0.00619815240076805,0.3518225694771965
18460,-283696,-593.8881067871288,0.005946139521124183,0.3520745823568403
18480,-303100,-633.4476809278204,0.005612204014951084,0.3524085178630134
18500,-322504,-673.0072550685122,0.005176567938860784,0.3528441539391037
18520,-341809,-712.566829209204,0.0046570613119213565,0.353363660566043
18540,-361213,-752.1264033498958,0.004064195477089993,0.3539565264008743
18560,-380617,-791.6859774905876,0.0033588933207649957,0.3546618285571993
18580,-400021,-831.2455516312792,0.0025128208971435823,0.3555079009808208
18600,-419425,-870.805125771971,0.0014935105434965381,0.3565272113344678
18620,-438829,-910.3646999126628,0.0002995361396200804,0.3577211857383443
18640,-458233,-949.9242740533546,-0.0010553887288602042,0.3590761106068246
18660,-477637,-989.4838481940463,-0.0025473005528125225,0.36056802243077696
18680,-482488,-999.3737417292192,-0.0029382689823002836,0.3609589908602647
18700,-487339,-1009.2636352643922,-0.0033327377020395134,0.36135345958000387
18720,-492091,-1019.153528799565,-0.0037333898411035468,0.3617541117190679
18740,-496942,-1029.043422334738,-0.004137687075481949,0.36215840895344625
18760,-501793,-1038.933315869911,-0.004547550874573694,0.36256827275253817
18780,-506644,-1048.8232094050838,-0.004961464553262289,0.36298218643122676
18800,-511495,-1058.713102940257,-0.005378039157693179,0.36339876103565777
18820,-516346,-1068.6029964754298,-0.005796866561003567,0.3638175884389682
18840,-521197,-1078.4928900106015,-0.006217461841934898,0.36423818371989947
18860,-526048,-1088.382783545772,-0.0066399533502338225,0.3646606752281984
18880,-530899,-1098.2726770809425,-0.007064674741050151,0.3650853966190148
18900,-535750,-1108.1625706161133,-0.007491425051253309,0.365512146929218
18920,-540601,-1118.0524641512836,-0.007920276548773262,0.3659409984267378
18940,-545452,-1127.9423576864542,-0.008350926584152117,0.36637164846211673
18960,-550303,-1137.8322512216248,-0.008783390612235778,0.3668041124902004
18980,-555154,-1147.7221447567954,-0.009216735856174283,0.36723745773413896
19000,-560005,-1157.612038291966,-0.009650869789346176,0.3676715916673108
19020,-564856,-1167.5019318271366,-0.01008557630860867,0.36810629818657326
19040,-569707,-1177.391825362307,-0.010520769842174652,0.36854149172013934
19060,-574558,-1187.2817188974777,-0.010956356850123396,0.3689770787280881
19080,-579409,-1197.171612432648,-0.011392321827460184,0.36941304370542494
19100,-584260,-1207.0615059678187,-0.011828751439681429,0.3698494733176463
19120,-589111,-1216.9513995029893,-0.012265447270063923,0.37028616914802875
19140,-593962,-1226.8412930381598,-0.012702335719434573,0.3707230575973994
19160,-598813,-1236.7311865733302,-0.013139397205197755,0.3711601190831626
19180,-603664,-1246.621080108501,-0.013576579461499748,0.37159730133946456
19200,-608515,-1256.5109736436714,-0.014013875239216069,0.3720345971171809
19220,-613366,-1266.400867178842,-0.01445129634398543,0.37247201822195025
19240,-618217,-1276.2907607140128,-0.014888744410377554,0.3729094662883425
19260,-623068,-1286.1806542491831,-0.01532624374322134,0.37334696562118624
19280,-627919,-1296.070547784354,-0.01578097965720574,0.3738017015351706
19296,-631780,-1303.9824626124903,-0.01628992990418769,0.3743106517821526
19300,-631780,-1302.004483905456,-0.01622233543293444,0.3743782462534059
19320,-631780,-1292.1145903702857,-0.01615631014207793,0.3744442715442624
19340,-631780,-1282.2246968351149,-0.01609028485422548,0.37451029683211484
19360,-631080,-1272.3348032999443,-0.016026066058975764,0.3745745156273645
19380,-626280,-1262.444909764774,-0.015972428326140993,0.37462815336019945
19400,-621380,-1252.555016229603,-0.015919048668715838,0.37468153301762464
19420,-616580,-1242.6651226944327,-0.015865410938832734,0.3747351707475077
19440,-611680,-1232.7752291592622,-0.015812031284331566,0.3747885504020087
19460,-606880,-1222.8853356240916,-0.015758393557400073,0.37484218812894016
19480,-601980,-1212.995442088921,-0.015705013905822945,0.37489556778051725
19500,-597180,-1203.1055485537506,-0.015651376181843063,0.3749492055044971
19520,-592280,-1193.2156550185798,-0.015597996533189964,0.37500258515315027
19540,-587480,-1183.3257614834095,-0.015544358812161724,0.37505622287417845
19560,-582580,-1173.4358679482386,-0.015490979166432637,0.3751096025199076
19580,-577780,-1163.5459744130683,-0.015437341448356002,0.37516324023798425
19600,-572880,-1153.6560808778977,-0.015383961805550957,0.37521661988078936
19620,-568080,-1143.766187342727,-0.01533032409042596,0.3752702575959144
19640,-563180,-1133.8762938075565,-0.015276944450544904,0.37532363723579554
19660,-558380,-1123.9864002723862,-0.015223306738371557,0.37537727494796885
19680,-553480,-1114.0965067372153,-0.01516992710141453,0.37543065458492586
19700,-548680,-1104.206613202045,-0.015116289392192799,0.37548429229414754
19720,-543780,-1094.3167196668744,-0.015062909758159769,0.37553767192818055
19740,-538980,-1084.4268261317038,-0.015009272051889698,0.3755913096344505
19760,-534180,-1074.5369325965332,-0.014955634347102323,0.37564494733923787
19780,-529280,-1064.6470390613606,-0.014902254717462232,0.37569832696887795
19800,-524480,-1054.7571455261875,-0.014848617015626458,0.37575196467071376
19820,-519580,-1044.8672519910147,-0.014795237388910388,0.37580534429742973
19840,-514780,-1034.9773584558416,-0.01474159969002626,0.37585898199631385
19860,-509880,-1025.0874649206687,-0.014688220066234197,0.3759123616201059
19880,-505080,-1015.1975713854958,-0.014634582370301687,0.3759659993160383
19900,-500180,-1005.3076778503228,-0.01458120274943366,0.3760193789369063
19920,-495380,-995.4177843151499,-0.014527565056452765,0.37607301662988724
19940,-486180,-976.6269865983213,-0.014425859902707384,0.3761747217836327
19960,-466780,-937.0674124576295,-0.014211825303808519,0.37638875638253166
19980,-447380,-897.5078383169378,-0.013997790728412295,0.3766027909579278
20000,-427980,-857.948264176246,-0.013783756176518657,0.3768168255098213
20020,-408580,-818.3886900355543,-0.01356972164812764,0.37703086003821235
20040,-389180,-778.8291158948625,-0.013355687143239214,0.37724489454310084
20060,-369780,-739.2695417541707,-0.013141652661853414,0.3774589290244866
20080,-350380,-699.709967613479,-0.012927618203970223,0.3776729634823698
20100,-330980,-660.1503934727872,-0.012713583769589651,0.37788699791675034
20120,-311580,-620.5908193320955,-0.012499549358711696,0.3781010323276283
20140,-292280,-581.0312451914037,-0.012285256898346772,0.37831532478799323
20160,-272880,-541.471671050712,-0.012071222534529255,0.37852935915181085
20180,-253480,-501.91209691002024,-0.01185718819421437,0.3787433934921257
20200,-94480,-177.5235889563518,-0.010101901032210328,0.3804986806541298
20220,99420,218.07215245056042,-0.007961302777489817,0.38263927890885024
20240,241020,506.8570436776068,-0.006398768816587429,0.38420181286975263
20260,260420,546.4166178182986,-0.006180684996629066,0.38441989668971094
20280,279820,585.9761919589903,-0.005924658230993198,0.3846759234553468
20300,299220,625.5357660996821,-0.005583167039908612,0.38501741464643136
20320,318620,665.0953402403738,-0.005140742211423425,0.3854598394749166
20340,338020,704.6549143810656,-0.004615844067541184,0.38598473761879876
20360,357420,744.2144885217574,-0.004013719451017174,0.38658686223532274
20380,376720,783.7740626624491,-0.0032946679962535756,0.3873059136900863
20400,396120,823.3336368031408,-0.0024301356958364062,0.38817044599050354
20420,415520,862.8932109438326,-0.0013868834574158905,0.38921369822892404
20440,434920,902.4527850845244,-0.00016413094252593687,0.390436450743814
20460,454320,942.0123592252162,0.0012230500262435109,0.3918236317125835
20480,473720,981.5719333659079,0.0027478245525556035,0.3933484062388956
20500,481520,997.3957630221846,0.00338535060063121,0.39398593228697126
20520,486320,1007.2856565573575,0.0037913657395578252,0.3943919474258979
20540,491220,1017.1755500925304,0.004200192371788364,0.39480077405812847
20560,496020,1027.0654436277034,0.004615177068162942,0.39521575875450304
20580,500820,1036.9553371628763,0.005034484890901445,0.3956350665772415
20600,505720,1046.8452306980494,0.005455695029658751,0.39605627671599886
20620,510520,1056.7351242332222,0.005880023467657039,0.39648060515399713
20640,515420,1066.625017768395,0.006305083460635984,0.3969056651469761
20660,520220,1076.5149113035675,0.006733067007248795,0.3973336486935887
20680,525120,1086.4048048387378,0.007162385147843428,0.3977629668341833
20700,529920,1096.2946983739084,0.007594878957006077,0.3981954606433459
20720,534820,1106.184591909079,0.008028192702778965,0.39862877438911876
20740,539620,1116.0744854442496,0.008464329445829673,0.3990649111321695
20760,544520,1125.9643789794202,0.008901380372281982,0.3995019620586218
20780,549320,1135.8542725145908,0.009340565222899158,0.399941146909239
20800,554220,1145.7441660497611,0.009779392783356728,0.4003799744696965
20820,559020,1155.634059584932,0.010219810245350744,0.40082039193169056
20840,563920,1165.5239531201023,0.010659831881324225,0.40126041356766395
20860,568720,1175.413846655273,0.011101453506859668,0.40170203519319947
20880,573620,1185.3037401904435,0.011542498369549925,0.4021430800558897
20900,578420,1195.193633725614,0.01198464267687527,0.40258522436321503
20920,583320,1205.0835272607844,0.01242593395036664,0.40302651563670644
20940,588120,1214.9734207959552,0.012868413271578491,0.4034689949579185
20960,593020,1224.8633143311256,0.013310212629553649,0.4039107943158938
20980,597820,1234.7532078662964,0.013753192789436855,0.404353774475777
21000,602620,1244.6431014014668,0.014196335814948223,0.40479691750128843
21020,607520,1254.5329949366374,0.014638648396353945,0.4052392300826943
21040,612320,1264.4228884718082,0.01508214734095596,0.4056827290272963
21060,617220,1274.3127820069785,0.015524755649603527,0.4061253373359439
21080,622020,1284.2026755421489,0.016001387952638575,0.4066019696389788
21087,623720,1287.6641382794587,0.016251649003389126,0.40685223068972937
21100,623720,1281.235707481598,0.016158624216407978,0.40694525547671045
21120,623720,1271.3458139464274,0.016092599634216876,0.40701128005890164
21140,623720,1261.4559204112568,0.01602657505502881,0.40707730463808983
21160,620948,1251.5660268760862,0.015967704120836965,0.4071361755722816
21180,616097,1241.6761333409156,0.01591419846930523,0.4071896812238134
21200,611246,1231.7862398057453,0.015860692819241677,0.407243186873877
21220,606395,1221.8963462705744,0.015807187170646286,0.4072966925224723
21240,601544,1212.006452735404,0.015753681523519053,0.40735019816959966
21260,596693,1202.1165592002335,0.015700175877859986,0.40740370381525864
21280,591842,1192.226665665063,0.015646670233669117,0.40745720945944947
21300,586991,1182.3367721298923,0.015593164590946382,0.40751071510217224
21320,582140,1172.446878594722,0.01553965894969182,0.40756422074342674
21340,577289,1162.5569850595512,0.01548615330990545,0.40761772638321314
21360,572438,1152.6670915243808,0.015432647671587217,0.4076712320215314
21380,567587,1142.77719798921,0.015379142034737177,0.40772473765838135
21400,562736,1132.8873044540396,0.015325636399355304,0.4077782432937632
21420,557885,1122.997410918869,0.01527213076544157,0.407831748927677
21440,553034,1113.1075173836985,0.015218625132996023,0.40788525456012253
21460,548183,1103.2176238485279,0.01516511950201864,0.4079387601911
21480,543332,1093.3277303133575,0.015111613872509437,0.40799226582060916
21500,538481,1083.4378367781867,0.015058108244468392,0.4080457714486501
21520,533630,1073.547943243016,0.01500460261789552,0.408099277075223
21540,528779,1063.6580497078432,0.014951096992790784,0.4081527827003276
21560,523928,1053.7681561726702,0.014897591369154218,0.4082062883239641
21580,519077,1043.8782626374973,0.014844085746985843,0.4082597939461323
21600,514226,1033.9883691023244,0.014790580126285625,0.40831329956683254
21620,509375,1024.0984755671514,0.014737074507053569,0.40836680518606444
21640,504524,1014.2085820319785,0.014683568889289695,0.40842031080382835
21660,499673,1004.3186884968055,0.014630063272993987,0.4084738164201242
21680,494822,994.4287949616325,0.014576557658166423,0.4085273220349517
21700,484229,972.6710291842521,0.01445864092044508,0.40864523877267306
21720,464825,933.1114550435603,0.014244618488780182,0.408859261204338
21740,445421,893.5518809028686,0.014030596080605987,0.4090732836125122
21760,426017,853.9923067621769,0.013816573695922445,0.40928730599719576
21780,406613,814.4327326214851,0.013602551334729637,0.4095013283583886
21800,387209,774.8731584807933,0.013388528997027516,0.40971535069609055
21820,367904,735.3135843401016,0.013174251195308111,0.4099296284978099
21840,348500,695.7540101994098,0.012960228904642046,0.41014365078847603
21860,329096,656.1944360587181,0.012746206637466673,0.4103576730556516
21880,309692,616.6348619180263,0.012532184393782028,0.4105716952993363
21900,290288,577.0752877773346,0.01231816217358807,0.4107857175195303
21920,270884,537.5157136366428,0.012104139976884814,0.41099973971623344
21940,251480,497.95613949595105,0.011890117803672284,0.4112137618894459
21960,75062,137.96401481566056,0.0099421083282616,0.41316177136485654
21980,-118879,-257.63172659125166,0.007801634540519934,0.4153022451525981
22000,-242926,-510.813001091676,0.006431538380535079,0.4166723413125829
22020,-262330,-550.3725752323677,0.0062155936038564485,0.4168882860892615
22040,-281734,-589.9321493730595,0.005971900132003894,0.4171319795611139
22060,-301138,-629.4917235137513,0.005648284975060072,0.41745559471805777
22080,-320542,-669.051297654443,0.005224814987110411,0.41787906470600744
22100,-339946,-708.6108717951347,0.004713098844726009,0.41839078084839176
22120,-359350,-748.1704459358265,0.004130125754066422,0.4189737539390513
22140,-378655,-787.7300200765183,0.003438387612825231,0.41966549208029247
22160,-398059,-827.28959421721,0.0026087695756309417,0.42049511011748686
22180,-417463,-866.8491683579018,0.0016085772801998147,0.421495302412918
22200,-436867,-906.4087424985935,0.0004302116193461888,0.42267366807377155
22220,-456271,-945.9683166392853,-0.0009129282784477871,0.42401680797156566
22240,-475675,-985.527890779977,-0.0023954499870397286,0.4254993296801576
22260,-481912,-998.384752375702,-0.0029046898850614493,0.42600856957817945
22280,-486763,-1008.2746459108748,-0.0033000557159694145,0.42640393540908744
22300,-491614,-1018.1645394460477,-0.003700421743912514,0.4268043014370305
22320,-496465,-1028.0544329812208,-0.0041056239366739225,0.4272095036297919
22340,-501316,-1037.9443265163936,-0.004516155456536852,0.42762003514965485
22360,-506167,-1047.8342200515667,-0.004931174492576157,0.4280350541856941
22380,-511018,-1057.7241135867396,-0.005349064142522802,0.4284529438356408
22400,-515869,-1067.6140071219124,-0.00576928470294611,0.4288731643960642
22420,-520720,-1077.5039006570846,-0.006191236953399582,0.42929511664651765
22440,-525571,-1087.393794192255,-0.006614993191988245,0.42971887288510624
22460,-530422,-1097.2836877274256,-0.007041123028528656,0.4301450027216465
22480,-535273,-1107.1735812625961,-0.007469256394759116,0.43057313608787673
22500,-540124,-1117.0634747977667,-0.007899393713308731,0.4310032734064264
22520,-544975,-1126.953368332937,-0.00833144488444806,0.43143532457756567
22540,-549826,-1136.843261868108,-0.008765384203393888,0.43186926389651153
22560,-554677,-1146.7331554032783,-0.009200354568023848,0.4323042342611415
22580,-559528,-1156.623048938449,-0.009636058818859714,0.4327399385119773
22600,-564379,-1166.5129424736194,-0.01007239260306488,0.43317627229618255
22620,-569230,-1176.40283600879,-0.010509203305135951,0.4336130829982535
22640,-574081,-1186.2927295439606,-0.010946413408833218,0.43405029310195076
22660,-578932,-1196.1826230791312,-0.011383953051084634,0.4344878327442022
22680,-583783,-1206.0725166143015,-0.01182199338084481,0.4349258730739624
22700,-588634,-1215.9624101494724,-0.012260331086027816,0.4353642107791455
22720,-593485,-1225.8523036846427,-0.012698853173733699,0.43580273286685123
22740,-598336,-1235.7421972198133,-0.013137569577708506,0.43624144927082603
22760,-603187,-1245.632090754984,-0.013576400510873075,0.43668028020399063
22780,-608038,-1255.5219842901545,-0.01401534421745434,0.43711922391057184
22800,-612889,-1265.411877825325,-0.014454415038818487,0.4375582947319361
22820,-617740,-1275.3017713604956,-0.014893514818279748,0.4379973945113973
22840,-622492,-1285.191664895666,-0.015333644811647697,0.4384375245047652
22860,-627343,-1295.0815584308368,-0.015773136638328352,0.438877016331446
22878,-631798,-1303.9824626124903,-0.016252500064953348,0.4393563797580709
